date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
1964-03,4205231,4182724,4160217,4137710,4115203,4092696,4070189,4047682,3964737,3881792,3798847,3715902,3632957,3539510,3446063,3352617,3259170,3165723,3035846,2905970,2776093,2646217,2516340,2462377,2408415,2354452,2300490,2246527,2257385,2268243,2279101,2289959,2300817,2334503,2368189,2401875,2435561,2469247,2470483,2471720,2472956,2474193,2475429,2431801,2388173,2344545,2300917,2257289,2216262,2175235,2134209,2093182,2052155,2001950,1951745,1901541,1851336,1801131,1745752,1690374,1634995,1579617,1524238,1469786,1415335,1360883,1306432,1251980,1196859,1141738,1086618,1031497,976376,914118,851860,789602,727344,665086,603196,541307,479417,417528,355638,314758,273877,232997,192116,151236,131611,111986,92362,72737,53112,44595,36078,27561,19044,10527,8750,6974,5198
1964-04,4198578,4177768,4156957,4136146,4115336,4094525,4073715,4052904,3970486,3888068,3805649,3723231,3640813,3548140,3455467,3362794,3270121,3177448,3047291,2917134,2786976,2656819,2526662,2471148,2415634,2360121,2304607,2249093,2259044,2268996,2278947,2288899,2298850,2332525,2366200,2399875,2433550,2467225,2469218,2471212,2473205,2475199,2477192,2433738,2390284,2346829,2303375,2259921,2218942,2177963,2136983,2096004,2055025,2004851,1954677,1904503,1854329,1804155,1748659,1693164,1637668,1582173,1526677,1471899,1417121,1362344,1307566,1252788,1197867,1142946,1088025,1033104,978183,915910,853636,791363,729089,666816,604897,542977,481058,419138,357219,316115,275010,233906,192801,151697,132031,112364,92698,73031,53365,44814,36264,27713,19163,10612,8821,7030,5238
1964-05,4191926,4172811,4153697,4134583,4115468,4096354,4077239,4058125,3976234,3894343,3812451,3730560,3648669,3556770,3464871,3372972,3281073,3189174,3058736,2928298,2797861,2667423,2536985,2479920,2422855,2365790,2308725,2251660,2260705,2269749,2278794,2287838,2296883,2330547,2364211,2397874,2431538,2465202,2467953,2470703,2473454,2476204,2478955,2435675,2392394,2349114,2305833,2262553,2221621,2180690,2139758,2098827,2057895,2007752,1957608,1907465,1857321,1807178,1751566,1695953,1640341,1584728,1529116,1474012,1418908,1363803,1308699,1253595,1198874,1144153,1089432,1034711,979990,917701,855412,793123,730834,668545,606596,544647,482699,420750,358801,317472,276143,234815,193486,152157,132449,112741,93034,73326,53618,45034,36450,27866,19282,10698,8892,7085,5279
1964-06,4185272,4167854,4150436,4133018,4115600,4098183,4080765,4063347,3981983,3900618,3819254,3737889,3656525,3565400,3474275,3383149,3292024,3200899,3070181,2939462,2808744,2678025,2547307,2488691,2430075,2371458,2312842,2254226,2262364,2270502,2278641,2286779,2294917,2328569,2362222,2395874,2429527,2463179,2466687,2470195,2473702,2477210,2480718,2437611,2394505,2351398,2308292,2265185,2224301,2183417,2142533,2101649,2060765,2010652,1960539,1910427,1860314,1810201,1754472,1698743,1643013,1587284,1531555,1476125,1420694,1365264,1309833,1254403,1199882,1145361,1090839,1036318,981797,919493,857188,794884,732579,670275,608296,546318,484339,422361,360382,318829,277276,235724,194171,152618,132869,113119,93370,73620,53871,45253,36636,28018,19401,10783,8962,7141,5320
1964-07,4178619,4162897,4147176,4131455,4115733,4100012,4084290,4068569,3987731,3906894,3826056,3745219,3664381,3574030,3483678,3393327,3302975,3212624,3081625,2950626,2819628,2688629,2557630,2497463,2437295,2377128,2316960,2256793,2264024,2271256,2278487,2285719,2292950,2326591,2360233,2393874,2427516,2461157,2465422,2469687,2473951,2478216,2482481,2439548,2396615,2353683,2310750,2267817,2226981,2186144,2145308,2104471,2063635,2013553,1963471,1913389,1863307,1813225,1757379,1701532,1645686,1589839,1533993,1478237,1422480,1366724,1310967,1255211,1200890,1146569,1092247,1037926,983605,921285,858965,796645,734325,672005,609997,547989,485980,423972,361964,320187,278410,236633,194856,153079,133288,113497,93706,73915,54124,45473,36822,28170,19519,10868,9032,7197,5361
1964-08,4171966,4157941,4143916,4129891,4115866,4101841,4087816,4073791,3993480,3913169,3832859,3752548,3672237,3582660,3493082,3403505,3313927,3224350,3093070,2961791,2830511,2699232,2567952,2506233,2444515,2382796,2321078,2259359,2265684,2272009,2278333,2284658,2290983,2324613,2358243,2391874,2425504,2459134,2464156,2469178,2474200,2479222,2484244,2441485,2398726,2355968,2313209,2270450,2229661,2188872,2148083,2107294,2066505,2016454,1966402,1916351,1866299,1816248,1760285,1704322,1648358,1592395,1536432,1480349,1424267,1368184,1312102,1256019,1201898,1147776,1093655,1039533,985412,923077,860741,798406,736070,673735,611697,549659,487621,425583,363545,321544,279543,237542,195541,153540,133707,113875,94042,74210,54377,45692,37007,28323,19638,10953,9103,7252,5402
1964-09,4165312,4152983,4140655,4128327,4115998,4103670,4091341,4079013,3999229,3919445,3839661,3759877,3680093,3591289,3502486,3413682,3324879,3236075,3104515,2972955,2841395,2709835,2578275,2515005,2451735,2388466,2325196,2261926,2267344,2272762,2278180,2283598,2289016,2322635,2356254,2389873,2423492,2457111,2462890,2468670,2474449,2480229,2486008,2443423,2400838,2358252,2315667,2273082,2232341,2191599,2150858,2110116,2069375,2019354,1969333,1919313,1869292,1819271,1763191,1707111,1651031,1594951,1538871,1482462,1426053,1369645,1313236,1256827,1202905,1148984,1095062,1041141,987219,924868,862517,800167,737816,675465,613397,551330,489262,427195,365127,322902,280677,238451,196226,154001,134127,114253,94378,74504,54630,45912,37194,28475,19757,11039,9174,7308,5442
1964-10,4158659,4148027,4137395,4126763,4116131,4105499,4094867,4084235,4004978,3925721,3846464,3767207,3687950,3599920,3511890,3423860,3335830,3247800,3115959,2984119,2852278,2720438,2588597,2523776,2458955,2394134,2329313,2264492,2269004,2273515,2278027,2282538,2287050,2320658,2354266,2387873,2421481,2455089,2461625,2468162,2474698,2481235,2487771,2445360,2402948,2360537,2318125,2275714,2235020,2194326,2153633,2112939,2072245,2022255,1972265,1922275,1872285,1822295,1766098,1709901,1653704,1597507,1541310,1484575,1427840,1371105,1314370,1257635,1203913,1150191,1096470,1042748,989026,926660,864293,801927,739560,677194,615097,553000,490902,428805,366708,324259,281810,239360,196911,154462,134546,114630,94715,74799,54883,46131,37379,28628,19876,11124,9244,7364,5483
1964-11,4152007,4143071,4134135,4125199,4116263,4107328,4098392,4089456,4010726,3931996,3853266,3774536,3695806,3608550,3521294,3434038,3346782,3259526,3127405,2995284,2863162,2731041,2598920,2532548,2466176,2399803,2333431,2267059,2270664,2274269,2277873,2281478,2285083,2318680,2352276,2385873,2419469,2453066,2460360,2467653,2474947,2482240,2489534,2447296,2405059,2362821,2320584,2278346,2237700,2197054,2156407,2115761,2075115,2025156,1975196,1925237,1875277,1825318,1769004,1712690,1656377,1600063,1543749,1486688,1429627,1372565,1315504,1258443,1204921,1151399,1097878,1044356,990834,928452,866070,803688,741306,678924,616797,554670,492543,430416,368289,325616,282942,240269,197595,154922,134965,115008,95050,75093,55136,46351,37565,28780,19994,11209,9314,7419,5524
1964-12,4145354,4138114,4130875,4123636,4116396,4109157,4101917,4094678,4016475,3938272,3860068,3781865,3703662,3617180,3530698,3444215,3357733,3271251,3138849,3006447,2874046,2741644,2609242,2541319,2473395,2405472,2337548,2269625,2272323,2275021,2277720,2280418,2283116,2316702,2350287,2383873,2417458,2451044,2459095,2467145,2475196,2483246,2491297,2449233,2407169,2365106,2323042,2280978,2240379,2199781,2159182,2118584,2077985,2028056,1978128,1928199,1878271,1828342,1771911,1715480,1659050,1602619,1546188,1488801,1431413,1374026,1316638,1259251,1205929,1152607,1099285,1045963,992641,930244,867846,805449,743051,680654,618497,556341,494184,432028,369871,326973,284076,241178,198281,155383,135384,115385,95387,75388,55389,46570,37751,28932,20113,11294,9384,7475,5565
1965-01,4135867,4130527,4125186,4119845,4114505,4109164,4103824,4098483,4021321,3944159,3866998,3789836,3712674,3626987,3541300,3455612,3369925,3284238,3151028,3017818,2884607,2751397,2618187,2548937,2479688,2410438,2341189,2271939,2273954,2275968,2277983,2279997,2282012,2315394,2348775,2382157,2415538,2448920,2457629,2466339,2475048,2483758,2492467,2450724,2408981,2367237,2325494,2283751,2243143,2202534,2161926,2121317,2080709,2030769,1980829,1930888,1880948,1831008,1774378,1717748,1661119,1604489,1547859,1490539,1433218,1375898,1318577,1261257,1207943,1154629,1101314,1048000,994686,932143,869599,807056,744512,681969,619888,557807,495726,433645,371564,328457,285350,242244,199137,156030,135958,115887,95815,75744,55672,46815,37957,29100,20242,11385,9459,7533,5608
1965-02,4126382,4122940,4119498,4116056,4112614,4109171,4105729,4102287,4026167,3950047,3873927,3797807,3721687,3636794,3551902,3467009,3382117,3297224,3163206,3029188,2895169,2761151,2627133,2556557,2485981,2415405,2344829,2274253,2275584,2276915,2278246,2279577,2280908,2314086,2347263,2380441,2413618,2446796,2456164,2465532,2474901,2484269,2493637,2452214,2410792,2369369,2327947,2286524,2245906,2205288,2164669,2124051,2083433,2033481,1983529,1933578,1883626,1833674,1776845,1720016,1663188,1606359,1549530,1492277,1435024,1377770,1320517,1263264,1209957,1156651,1103344,1050038,996731,934042,871352,808663,745973,683284,621279,559274,497268,435263,373258,329942,286625,243309,199992,156676,136532,116388,96243,76099,55955,47059,38163,29267,20371,11475,9533,7592,5650
1965-03,4116896,4115352,4113809,4112266,4110722,4109179,4107635,4106092,4031013,3955935,3880856,3805778,3730699,3646601,3562504,3478406,3394309,3310211,3175384,3040558,2905731,2770905,2636078,2564176,2492274,2420371,2348469,2276567,2277214,2277862,2278509,2279157,2279804,2312778,2345751,2378725,2411698,2444672,2454699,2464726,2474753,2484780,2494807,2453705,2412603,2371501,2330399,2289297,2248669,2208041,2167413,2126785,2086157,2036194,1986230,1936267,1886303,1836340,1779312,1722284,1665257,1608229,1551201,1494015,1436829,1379642,1322456,1265270,1211971,1158672,1105373,1052074,998775,935940,873105,810269,747434,684599,622670,560740,498811,436881,374952,331426,287900,244374,200848,157322,137105,116888,96672,76455,56238,47304,38369,29435,20500,11566,9608,7650,5693
1965-04,4107411,4107766,4108121,4108476,4108831,4109186,4109541,4109896,4035859,3961822,3887785,3813748,3739711,3656408,3573105,3489803,3406500,3323197,3187562,3051927,2916293,2780658,2645023,2571795,2498566,2425338,2352109,2278881,2278845,2278809,2278772,2278736,2278700,2311470,2344240,2377009,2409779,2442549,2453235,2463921,2474606,2485292,2495978,2455196,2414414,2373633,2332851,2292069,2251431,2210794,2170156,2129519,2088881,2038906,1988931,1938957,1888982,1839007,1781780,1724553,1667327,1610100,1552873,1495754,1438635,1381515,1324396,1267277,1213986,1160694,1107403,1054111,1000820,937839,874858,811876,748895,685914,624060,562206,500353,438499,376645,332910,289174,245439,201703,157968,137679,117389,97100,76810,56521,47548,38575,29602,20629,11656,9682,7709,5735
1965-05,4097925,4100178,4102432,4104686,4106939,4109193,4111446,4113700,4040705,3967710,3894714,3821719,3748724,3666216,3583708,3501200,3418692,3336184,3199741,3063298,2926854,2790411,2653968,2579413,2504859,2430304,2355750,2281195,2280475,2279755,2279035,2278315,2277595,2310161,2342727,2375293,2407859,2440425,2451770,2463114,2474459,2485803,2497148,2456687,2416226,2375764,2335303,2294842,2254195,2213547,2172900,2132252,2091605,2041619,1991632,1941646,1891659,1841673,1784247,1726821,1669396,1611970,1554544,1497492,1440440,1383387,1326335,1269283,1215999,1162716,1109432,1056149,1002865,939738,876611,813483,750356,687229,625451,563673,501895,440117,378339,334394,290449,246505,202560,158615,138253,117891,97528,77166,56804,47793,38781,29770,20758,11747,9757,7768,5778
1965-06,4088440,4092592,4096744,4100896,4105048,4109201,4113353,4117505,4045551,3973597,3901644,3829690,3757736,3676023,3594310,3512596,3430883,3349170,3211919,3074667,2937416,2800164,2662913,2587032,2511151,2435271,2359390,2283509,2282105,2280702,2279298,2277895,2276491,2308853,2341215,2373577,2405939,2438301,2450304,2462308,2474311,2486315,2498318,2458177,2418037,2377896,2337756,2297615,2256958,2216301,2175643,2134986,2094329,2044331,1994333,1944335,1894337,1844339,1786714,1729089,1671465,1613840,1556215,1499230,1442245,1385260,1328275,1271290,1218014,1164738,1111462,1058186,1004910,941637,878364,815090,751817,688544,626842,565139,503437,441734,380032,335878,291724,247569,203415,159261,138826,118391,97957,77522,57087,48037,38987,29937,20887,11837,9832,7826,5820
1965-07,4078953,4085004,4091055,4097106,4103157,4109207,4115258,4121309,4050397,3979485,3908572,3837660,3766748,3685830,3604912,3523993,3443075,3362157,3224097,3086038,2947978,2809919,2671859,2594652,2517444,2440237,2363029,2285822,2283735,2281648,2279561,2277474,2275387,2307545,2339703,2371861,2404019,2436177,2448839,2461501,2474164,2486826,2499488,2459668,2419848,2380028,2340208,2300388,2259721,2219054,2178387,2137720,2097053,2047044,1997034,1947025,1897015,1847006,1789182,1731358,1673534,1615710,1557886,1500968,1444050,1387132,1330214,1273296,1220028,1166760,1113491,1060223,1006955,943536,880117,816697,753278,689859,628232,566606,504979,443353,381726,337362,292998,248635,204271,159907,139399,118892,98384,77877,57369,48281,39192,30104,21015,11927,9906,7884,5863
1965-08,4069468,4077418,4085367,4093316,4101266,4109215,4117165,4125114,4055243,3985373,3915502,3845632,3775761,3695637,3615514,3535390,3455267,3375143,3236275,3097407,2958540,2819672,2680804,2602270,2523737,2445203,2366670,2288136,2285365,2282595,2279824,2277054,2274283,2306237,2338191,2370146,2402100,2434054,2447375,2460696,2474017,2487338,2500659,2461159,2421659,2382160,2342660,2303160,2262484,2221807,2181131,2140454,2099778,2049757,1999736,1949714,1899693,1849672,1791649,1733626,1675603,1617580,1559557,1502706,1445855,1389004,1332153,1275302,1222041,1168781,1115520,1062260,1008999,945434,881869,818304,754739,691174,629623,568072,506521,444970,383419,338846,294273,249699,205126,160553,139973,119393,98812,78232,57652,48525,39398,30272,21145,12018,9981,7943,5906
1965-09,4059982,4069830,4079678,4089526,4099374,4109222,4119070,4128918,4060089,3991260,3922431,3853602,3784773,3705444,3626116,3546787,3467459,3388130,3248454,3108778,2969101,2829425,2689749,2609889,2530029,2450170,2370310,2290450,2286996,2283542,2280087,2276633,2273179,2304929,2336679,2368430,2400180,2431930,2445910,2459890,2473869,2487849,2501829,2462650,2423471,2384291,2345112,2305933,2265247,2224561,2183874,2143188,2102502,2052469,2002436,1952404,1902371,1852338,1794116,1735894,1677673,1619451,1561229,1504445,1447661,1390877,1334093,1277309,1224056,1170803,1117550,1064297,1011044,947333,883622,819911,756200,692489,631014,569539,508063,446588,385113,340330,295548,250765,205983,161200,140547,119894,99241,78588,57935,48770,39604,30439,21273,12108,10055,8002,5948
1965-10,4050497,4062243,4073990,4085737,4097483,4109230,4120976,4132723,4064935,3997148,3929360,3861573,3793785,3715251,3636717,3558184,3479650,3401116,3260632,3120147,2979663,2839178,2698694,2617508,2536322,2455136,2373950,2292764,2288626,2284488,2280351,2276213,2272075,2303621,2335167,2366714,2398260,2429806,2444445,2459083,2473722,2488360,2502999,2464140,2425282,2386423,2347565,2308706,2268010,2227314,2186618,2145922,2105226,2055182,2005138,1955093,1905049,1855005,1796584,1738163,1679742,1621321,1562900,1506183,1449466,1392749,1336032,1279315,1226070,1172825,1119579,1066334,1013089,949232,885375,821518,757661,693804,632405,571005,509606,448206,386807,341815,296823,251830,206838,161846,141120,120395,99669,78944,58218,49014,39810,30607,21403,12199,10130,8060,5991
1965-11,4041011,4054656,4068301,4081946,4095591,4109237,4122882,4136527,4069781,4003035,3936290,3869544,3802798,3725059,3647320,3569581,3491842,3414103,3272810,3131517,2990225,2848932,2707639,2625127,2542615,2460102,2377590,2295078,2290257,2285435,2280614,2275792,2270971,2302313,2333655,2364998,2396340,2427682,2442979,2458277,2473574,2488872,2504169,2465631,2427093,2388555,2350017,2311479,2270773,2230067,2189362,2148656,2107950,2057894,2007838,1957783,1907727,1857671,1799051,1740431,1681811,1623191,1564571,1507921,1451271,1394622,1337972,1281322,1228084,1174847,1121609,1068372,1015134,951131,887128,823125,759122,695119,633795,572471,511148,449824,388500,343298,298097,252895,207694,162492,141694,120896,100097,79299,58501,49259,40016,30774,21531,12289,10204,8119,6033
1965-12,4031525,4047069,4062613,4078157,4093701,4109244,4124788,4140332,4074628,4008923,3943219,3877514,3811810,3734866,3657922,3580977,3504033,3427089,3284988,3142887,3000787,2858686,2716585,2632746,2548908,2465069,2381231,2297392,2291887,2286382,2280877,2275372,2269867,2301005,2332144,2363282,2394421,2425559,2441515,2457471,2473428,2489384,2505340,2467122,2428905,2390687,2352470,2314252,2273536,2232821,2192105,2151390,2110674,2060607,2010539,1960472,1910404,1860337,1801518,1742699,1683880,1625061,1566242,1509659,1453076,1396494,1339911,1283328,1230098,1176868,1123639,1070409,1017179,953030,888881,824733,760584,696435,635187,573939,512690,451442,390194,344783,299372,253961,208550,163139,142268,121397,100526,79655,58784,49503,40222,30942,21661,12380,10279,8177,6076
1966-01,4017860,4035789,4053718,4071647,4089576,4107506,4125435,4143364,4078818,4014272,3949725,3885179,3820633,3743820,3667006,3590193,3513379,3436566,3294884,3153202,3011521,2869839,2728157,2642849,2557541,2472233,2386925,2301617,2295201,2288785,2282370,2275954,2269538,2300349,2331161,2361972,2392784,2423595,2439860,2456125,2472389,2488654,2504919,2467525,2430131,2392738,2355344,2317950,2276930,2235909,2194889,2153868,2112848,2062868,2012888,1962908,1912928,1862948,1803969,1744990,1686012,1627033,1568054,1511546,1455038,1398531,1342023,1285515,1232213,1178911,1125608,1072306,1019004,954723,890442,826160,761879,697598,636409,575219,514030,452840,391651,346092,300533,254975,209416,163857,142895,121933,100970,80008,59046,49731,40415,31100,21784,12469,10352,8236,6119
